#Step v_T_r Volume TotEng PotEng 
 1110000    383.46527    2996.0524   -8.4993603   -9.6420779 
 1120000     394.1728    2993.8197   -8.4410827   -9.6157085 
 1130000    378.61396    3011.4407   -8.5081326   -9.6363934 
 1140000    385.45343    3026.7513   -8.4692027    -9.617845 
 1150000    399.37873    3016.8217   -8.4346467   -9.6247861 
 1160000    382.81367    3003.9335   -8.5009933   -9.6417691 
 1170000    385.62861    3015.7528   -8.4363907    -9.585555 
 1180000    397.39432    3018.2876   -8.4020309   -9.5862567 
 1190000    392.29893     3019.174   -8.4116926   -9.5807342 
 1200000    388.12379    3025.6602   -8.4278617   -9.5844616 
 1210000     395.0889    3017.9401   -8.4313709   -9.6087267 
 1220000    394.52112     3006.753   -8.4352742    -9.610938 
 1230000    398.29242    3014.8799   -8.4127197   -9.5996219 
 1240000    393.12598    3028.4986   -8.3945509   -9.5660572 
 1250000    406.95481    3012.6591   -8.3720855   -9.5848014 
 1260000    390.63544    3010.1473   -8.4181783   -9.5822628 
 1270000    404.49431    3026.4992   -8.3803403    -9.585724 
 1280000    393.47082    3032.7632   -8.3890267   -9.5615605 
 1290000    406.71279    3017.4047   -8.3437593    -9.555754 
 1300000    396.84909    3035.1133   -8.3661375   -9.5487385 
 1310000    394.10822    3022.0688   -8.3806678   -9.5551011 
 1320000    395.60868     3017.462    -8.412782   -9.5916867 
 1330000    410.60289    3027.4085    -8.319704   -9.5432911 
 1340000    415.93424    3046.1732   -8.3344916    -9.573966 
 1350000     405.7463    3004.1677   -8.3529765    -9.562091 
 1360000    403.11299    3008.6715    -8.354839   -9.5561063 
 1370000    395.44462     3004.011   -8.3811692    -9.559585 
 1380000     401.1808    3026.9983   -8.3462757   -9.5417851 
 1390000    402.84237    3022.2182   -8.3644709   -9.5649318 
 1400000    407.16067    3016.1782   -8.3474685   -9.5607978 
 1410000    401.01751    3026.4551   -8.3605747   -9.5555976 
 1420000    410.02539    3026.4694    -8.311762   -9.5336281 
 1430000    411.47759    3020.1358   -8.3221436   -9.5483373 
 1440000     410.8613    3026.0922   -8.3176686   -9.5420257 
 1450000    415.62753     3020.055   -8.2916174   -9.5301777 
 1460000     416.9959    3037.0941   -8.2968971   -9.5395352 
 1470000    420.80544      3024.05   -8.2977935   -9.5517839 
 1480000    410.52233    3032.0189   -8.2915097   -9.5148567 
 1490000    419.81147    3041.1775   -8.2589783   -9.5100068 
 1500000    412.43162    3019.7702    -8.291913   -9.5209497 
 1510000    412.11726    3046.5392   -8.2515514   -9.4796512 
 1520000    409.47883    3041.2586   -8.2794406   -9.4996779 
 1530000    420.92817    3032.2429    -8.260467   -9.5148232 
 1540000    426.21632    3046.1969   -8.2493256   -9.5194404 
 1550000    419.35133    3037.8581   -8.2606765   -9.5103337 
 1560000    424.85612    3024.7088   -8.2562116    -9.522273 
 1570000    419.98834    3043.7661   -8.2419163   -9.4934717 
 1580000    411.83618    3053.2376   -8.2498802   -9.4771425 
 1590000    424.13035     3052.324   -8.2208932   -9.4847918 
 1600000    430.28927    3041.5884   -8.1985714   -9.4808234 
 1610000    417.52409    3033.2556   -8.2633938   -9.5076059 
 1620000     433.6459    3047.6028    -8.214364   -9.5066187 
 1630000    432.74934    3056.1828   -8.2004966   -9.4900795 
 1640000    419.75643    3061.0362   -8.2276942   -9.4785586 
 1650000    422.78213    3044.7461   -8.1921086   -9.4519895 
 1660000    421.60606    3062.2079   -8.1939729   -9.4503492 
 1670000     426.1923    3035.6293   -8.1937327   -9.4637759 
 1680000     417.0915    3079.4334   -8.1692466   -9.4121696 
 1690000    436.99392     3060.117   -8.1497108   -9.4519425 
 1700000     422.4034     3054.567   -8.1843577     -9.44311 
 1710000    428.80335    3062.1478   -8.1526779    -9.430502 
 1720000     436.5783    3044.7128    -8.150129   -9.4511222 
 1730000    433.25497    3034.2756   -8.1372252   -9.4283149 
 1740000    444.02938    3055.4228   -8.1375342   -9.4607314 
 1750000    437.37072    3049.6326   -8.1603843   -9.4637389 
 1760000    437.53822    3079.3172   -8.1066279   -9.4104816 
 1770000    436.16093    3066.9201   -8.1286144   -9.4283639 
 1780000    436.58202    3067.4385    -8.083584   -9.3845882 
 1790000     434.9297    3035.7723   -8.1217978   -9.4178782 
 1800000    432.48853    3083.7499   -8.1076049   -9.3964107 
 1810000    443.64414    3049.0129   -8.0957293   -9.4177785 
 1820000    434.86275    3070.3374   -8.1352695   -9.4311503 
 1830000    439.47958    3077.6644   -8.0658493   -9.3754883 
 1840000    437.23306    3034.9657   -8.0955082   -9.3984525 
 1850000    443.95353    3051.7593   -8.0860338    -9.409005 
 1860000    444.92032    3075.3954   -8.0641384   -9.3899906 
 1870000    456.44497    3061.9009   -8.0296365   -9.3898319 
 1880000    443.36919    3065.5738   -8.0859153   -9.4071452 
 1890000    451.51711    3067.4466   -8.0454866   -9.3909971 
 1900000    451.03925    3056.9339   -8.0308277   -9.3749142 
 1910000    439.64914    3069.4255   -8.0796556   -9.3897998 
 1920000    442.22516    3065.5908   -8.0875363    -9.405357 
 1930000    447.54441    3073.2082   -8.0575104   -9.3911823 
 1940000    444.64725    3072.8444   -8.0049313   -9.3299698 
 1950000    452.82528    3047.1275   -8.0343388   -9.3837476 
 1960000     455.4518    3093.3574   -8.0141942     -9.37143 
 1970000    451.61563    3050.3691   -8.0430683   -9.3888723 
 1980000    447.01642    3089.6616   -8.0167437   -9.3488423 
 1990000    454.03157    3073.3312   -7.9790791   -9.3320826 
 2000000    459.76701    3076.0013   -7.9634326   -9.3335277 
 2010000    453.08578    3090.1037   -7.9898535   -9.3400387 
 2020000    460.71455    3091.5633   -7.9639014     -9.33682 
 2030000    445.86877    3065.3032   -8.0167563   -9.3454349 
 2040000    457.16408    3074.9503   -7.9907721   -9.3531104 
 2050000    446.69846    3090.4055   -7.9729456   -9.3040967 
 2060000    463.85614    3067.9638   -7.9591055    -9.341386 
 2070000    459.00864    3084.0837   -7.9955757   -9.3634108 
 2080000    454.84362    3090.8089   -7.9599792   -9.3154027 
 2090000    450.48186    3076.5966   -7.9864441   -9.3288696 
 2100000    464.52165    3083.5053   -7.9704514   -9.3547152 
 2110000    460.86635    3112.0999   -7.8785463   -9.2519173 
 2120000    476.13827    3106.7039   -7.8961179   -9.3149989 
 2130000    459.53658    3096.6972   -7.9646036    -9.334012 
 2140000    459.30803    3095.1599    -7.897754   -9.2664812 
 2150000    467.57575    3094.4523   -7.9019131    -9.295278 
 2160000    469.08538    3093.8545   -7.8792834   -9.2771469 
 2170000    466.72885    3114.3018   -7.8956911   -9.2865323 
 2180000    465.07645    3093.7692   -7.9198141   -9.3057311 
 2190000    473.11691      3101.33   -7.8602884   -9.2701658 
 2200000    464.65242    3106.5555   -7.8977056    -9.282359 
 2210000    464.97361    3103.1321   -7.8791029   -9.2647135 
 2220000    471.34227    3097.0959   -7.8855711   -9.2901601 
 2230000    480.73591    3113.9376   -7.8066812   -9.2392631 
 2240000    476.02432     3097.999   -7.8403802   -9.2589216 
 2250000    472.44334    3090.5903   -7.9171828   -9.3250529 
 2260000    483.40241    3089.8973   -7.8677305   -9.3082585 
 2270000    460.73544    3086.2032   -7.8734945   -9.2464754 
 2280000    475.26292    3083.3115   -7.8390971   -9.2553695 
 2290000    483.45548    3116.0651   -7.8020459    -9.242732 
 2300000    469.19464    3132.5811   -7.8305368    -9.228726 
 2310000    474.03178    3150.8771   -7.7661116   -9.1787153 
 2320000    477.37861    3110.2867   -7.8467013   -9.2692785 
 2330000     477.0978    3075.8839   -7.8358162   -9.2575566 
 2340000    477.74821    3119.7524    -7.819986   -9.2436646 
 2350000    477.73485    3115.6109   -7.7828423   -9.2064811 
 2360000     478.3393    3109.1201   -7.8476852   -9.2731252 
 2370000    481.06851    3107.4077   -7.8052447   -9.2388177 
 2380000    472.05159    3120.2093   -7.7709317   -9.1776345 
 2390000    487.16061    3127.1358   -7.7905427     -9.24227 
 2400000    492.56695    3126.5567   -7.7252946   -9.1931327 
 2410000    492.12503     3125.247   -7.7131437   -9.1796648 
 2420000    494.05615    3097.4842   -7.7319451   -9.2042209 
 2430000    477.10947    3111.0106   -7.7657236   -9.1874987 
 2440000     497.8112     3120.577   -7.6679578   -9.1514237 
 2450000    491.42281    3118.0071   -7.7427773   -9.2072058 
 2460000    488.83814     3129.708   -7.7271664   -9.1838927 
 2470000    491.93521    3091.7871   -7.7601121   -9.2260676 
 2480000     496.4246    3107.4657   -7.7598974   -9.2392312 
 2490000    499.51828    3107.5152   -7.7251953   -9.2137482 
 2500000    496.19973     3116.233   -7.6898844   -9.1685481 
 2510000    492.15398    3096.6085   -7.7187388   -9.1853462 
 2520000    492.50021    3132.1623   -7.7124409   -9.1800801 
 2530000    513.94704    3120.8056   -7.6583912   -9.1899414 
 2540000    492.03877    3119.5776   -7.6975318   -9.1637959 
 2550000    503.49462    3152.4234   -7.6212854   -9.1216877 
 2560000    488.87282    3120.0418   -7.6672269   -9.1240566 
 2570000    495.12551    3133.0693   -7.6798362   -9.1552987 
 2580000    494.89079    3122.3963   -7.7071786   -9.1819416 
 2590000    501.68146    3127.1044   -7.6445408     -9.13954 
 2600000    508.16203    3136.7164   -7.6295702   -9.1438812 
 2610000    494.00675    3139.0651   -7.6918583    -9.163987 
 2620000    498.00308    3153.4815    -7.590113   -9.0741506 
 2630000    510.34739    3126.0753   -7.5775028   -9.0983262 
 2640000    504.07687    3148.2879   -7.6109173   -9.1130546 
 2650000    497.08965    3143.5223   -7.6228203   -9.1041359 
 2660000    502.89041     3132.854   -7.5738567   -9.0724584 
 2670000    514.91686    3133.3919   -7.5858213   -9.1202616 
 2680000    504.70774    3157.6181   -7.5856962   -9.0897135 
 2690000    492.58751    3166.4632   -7.6132213   -9.0811206 
 2700000      499.983    3166.6129   -7.5890533    -9.078991 
 2710000    505.47271    3151.3205   -7.5321876   -9.0384845 
 2720000    499.47769    3131.4121   -7.6304723   -9.1189042 
 2730000    499.75424     3158.033   -7.5381117   -9.0273677 
 2740000    502.28824    3185.5888   -7.5355707    -9.032378 
 2750000    516.99425    3158.6751   -7.5257815   -9.0664123 
 2760000    506.08608     3155.201   -7.5949719   -9.1030967 
 2770000    510.74774    3176.0711    -7.508408   -9.0304244 
 2780000    511.75225    3178.9563   -7.4989502   -9.0239601 
 2790000    511.16108    3185.6317   -7.4555949    -8.978843 
 2800000    508.18797    3185.5678   -7.4608246    -8.975213 
 2810000    514.41409    3177.1885    -7.492663   -9.0256051 
 2820000    523.91848    3190.8299   -7.4369761    -8.998241 
 2830000    526.82659    3193.9892   -7.4170246   -8.9869556 
 2840000    514.65408    3167.8538   -7.4870614   -9.0207186 
 2850000    516.19163    3197.1888   -7.4383207   -8.9765598 
 2860000    516.12596    3157.9865   -7.4529785   -8.9910219 
 2870000    525.07884    3177.4451   -7.3999412   -8.9646639 
 2880000    513.10127    3228.7291   -7.4120886   -8.9411185 
 2890000    522.94206    3185.3808   -7.4387668   -8.9971219 
 2900000    535.76524    3181.0818    -7.403069    -8.999637 
 2910000    526.08072    3162.9264   -7.4527888   -9.0204971 
 2920000    516.73363    3205.6208   -7.3625316   -8.9023859 
 2930000    524.39474    3209.6606   -7.3803763   -8.9430604 
 2940000    523.31148    3178.9466   -7.4320957   -8.9915518 
 2950000     517.9317    3209.5419   -7.3910712   -8.9344956 
 2960000    532.32828    3217.3413    -7.334095   -8.9204209 
 2970000    521.25385    3203.8798   -7.3654649   -8.9187893 
 2980000    520.86047    3217.1528   -7.3697829    -8.921935 
 2990000    523.98605    3227.1574   -7.3012708   -8.8627371 
 3000000    536.27865    3279.9239   -7.0971444   -8.6952423 
 3010000    517.38348    3357.0729   -6.9367992   -8.4785899 
 3020000    535.34971    3336.9276   -6.8848962   -8.4802259 
 3030000    527.23154    3371.4361   -6.8905035   -8.4616413 
 3040000    537.38342    3366.4278   -6.8716136   -8.4730037 
 3050000    541.23132    3349.8153   -6.8498098   -8.4626665 
 3060000    525.08023    3374.7653   -6.8786453   -8.4433722 
 3070000    531.07451    3344.5106   -6.8789423   -8.4615319 
 3080000    529.63631    3385.7344   -6.8588872   -8.4371911 
 3090000    543.75688    3362.1035   -6.8223579   -8.4427408 
 3100000    546.83185    3356.4606   -6.7776031   -8.4071493 
 3110000    549.05825    3396.9767    -6.784129   -8.4203099 
 3120000    542.33158    3374.3527   -6.7901292   -8.4062647 
 3130000    543.41233    3358.3005   -6.8062505   -8.4256066 
 3140000    537.20819    3386.9039   -6.7723593   -8.3732272 
 3150000    540.87935    3370.4891   -6.8209732   -8.4327811 
 3160000    536.61449    3374.2783   -6.7643101   -8.3634088 
 3170000    554.60252    3400.0243   -6.7295887   -8.3822914 
 3180000    546.87339    3360.7835   -6.7477303   -8.3774003 
 3190000    537.66382    3377.4464   -6.8024302   -8.4046559 
 3200000     551.6602    3401.2889   -6.7246408   -8.3685753 
 3210000    540.72361    3384.7674   -6.7490063   -8.3603501 
 3220000    558.19796    3410.6521   -6.6283732   -8.2917902 
 3230000     550.9604    3382.0786   -6.7548643   -8.3967135 
 3240000    556.27039    3437.0904   -6.6466816   -8.3043545 
 3250000    549.04721    3428.5462   -6.6882637   -8.3244116 
 3260000    548.60123     3428.178   -6.6678875   -8.3027064 
 3270000    545.41028    3421.8705   -6.7334954   -8.3588054 
 3280000    548.72536    3420.5681   -6.6801222    -8.315311 
 3290000     553.5302    3435.0615    -6.677858   -8.3273652 
 3300000    558.61877    3393.9482   -6.6679253   -8.3325963 
 3310000    547.97534    3435.2029   -6.6711701   -8.3041239 
 3320000    554.85112    3401.3338   -6.6983827   -8.3518262 
 3330000    554.54067    3401.9566   -6.6547506   -8.3072689 
 3340000    558.07847    3433.1642   -6.6488239   -8.3118847 
 3350000    548.54483    3410.2615   -6.6760937   -8.3107446 
 3360000    580.20453    3411.7377   -6.5727832   -8.3017792 
 3370000     553.1914    3401.6148   -6.6930637   -8.3415612 
 3380000    558.36564    3429.3882   -6.6700967   -8.3340134 
 3390000    553.99998    3403.2472   -6.6914346   -8.3423416 
 3400000    564.06809    3399.1379   -6.6112494   -8.2921592 
 3410000    564.86112    3440.0399   -6.5734164   -8.2566894 
 3420000    572.21067    3439.6812   -6.5104657   -8.2156402 
 3430000    563.97024    3441.6925    -6.582855   -8.2634732 
 3440000     556.8348    3447.5392   -6.6387597   -8.2981145 
 3450000    566.19115    3449.6241   -6.5624965    -8.249733 
 3460000    577.11998    3416.9474   -6.5533854   -8.2731895 
 3470000    563.08018     3481.926    -6.548196   -8.2261619 
 3480000    554.20294    3428.2391   -6.6449296   -8.2964415 
 3490000    569.99222    3414.0067   -6.5792722   -8.2778357 
 3500000    558.38657    3421.5301   -6.6069358   -8.2709148 
 3510000    569.74747    3457.2515   -6.5308879   -8.2287221 
 3520000    584.07785    3464.6404   -6.5160847   -8.2566231 
 3530000    577.13141    3454.9518   -6.4954913   -8.2153295 
 3540000    574.43946    3447.3802   -6.5600936   -8.2719098 
 3550000    572.78794    3478.7019   -6.4981776   -8.2050724 
 3560000    573.90866    3474.6684   -6.5394777   -8.2497122 
 3570000    560.47044    3466.1526   -6.5471161    -8.217305 
 3580000    579.90332    3447.7188   -6.4822441   -8.2103425 
 3590000    569.91715    3463.1533   -6.5180046   -8.2163445 
 3600000     566.2184    3489.3596   -6.4650098   -8.1523275 
 3610000    579.18015    3435.6942    -6.476234   -8.2021774 
 3620000    573.72096    3455.7351   -6.4694556   -8.1791307 
 3630000    576.72138     3469.914   -6.5075661   -8.2261824 
 3640000    578.87017    3472.2462   -6.4209243    -8.145944 
 3650000    583.29166     3428.634   -6.4547902   -8.1929858 
 3660000    589.34081    3473.3599   -6.4349215   -8.1911434 
 3670000     585.9263    3447.5405   -6.5106137   -8.2566605 
 3680000     594.3741    3486.7348   -6.3608469   -8.1320679 
 3690000    585.10739    3494.3121   -6.4092316    -8.152838 
 3700000    598.98609    3457.9039   -6.3717533    -8.156718 
 3710000    595.33671    3493.8759   -6.3454401   -8.1195297 
 3720000    585.64557    3500.2623   -6.4340688    -8.179279 
 3730000    582.45307    3479.6405   -6.4318309   -8.1675275 
 3740000    582.52954    3470.7596   -6.4014366   -8.1373611 
 3750000    588.17457    3476.0455   -6.3414334   -8.0941799 
 3760000    576.09112    3470.4145   -6.4710942   -8.1878323 
 3770000    589.98158    3503.8031   -6.3716762   -8.1298076 
 3780000    588.17127    3518.2207   -6.3538489   -8.1065856 
 3790000    591.25889    3468.2886   -6.3999465   -8.1618843 
 3800000    594.96479    3485.0518   -6.3901208    -8.163102 
 3810000    591.20034    3465.4181   -6.4436256   -8.2053889 
 3820000    593.48819    3543.4063   -6.3076605   -8.0762415 
 3830000    589.75299    3457.6633   -6.3639573   -8.1214075 
 3840000    590.07093    3496.8131   -6.3152662   -8.0736638 
 3850000    593.92856     3510.678   -6.3546803   -8.1245737 
 3860000    605.58954    3483.5667   -6.2985063   -8.1031491 
 3870000    594.22502    3507.5328    -6.331044   -8.1018208 
 3880000    603.51838    3508.7809   -6.2816391   -8.0801098 
 3890000    604.91699    3489.2298   -6.3472508   -8.1498894 
 3900000    601.72028    3522.4221   -6.2642677   -8.0573801 
 3910000    591.87857    3506.4677   -6.3675476    -8.131332 
 3920000    608.46724    3535.7825   -6.2611576   -8.0743758 
 3930000    592.91862    3495.9905   -6.3076528   -8.0745365 
 3940000    591.00538    3529.0984   -6.3313128   -8.0924951 
 3950000    583.89808    3523.4326   -6.3310343   -8.0710371 
 3960000    585.61821    3525.8612   -6.2730685   -8.0181971 
 3970000    598.78048    3531.7836   -6.2602368   -8.0445888 
 3980000    606.11183    3498.0583    -6.273667   -8.0798662 
 3990000    608.52779    3546.0601   -6.2174155   -8.0308141 
 4000000    597.27603    3522.3989   -6.2638217   -8.0436904 
