#Step v_T_r TotEng PotEng KinEng E_pair E_bond Volume Press v_densidad 
 6700000    603.86349   -4.0941823   -5.8940023      1.79982   -6.5543797   0.66037732     9139.402   0.45083834    1.0941635 
 6700001    603.29322   -4.0941801   -5.8923004    1.7981203   -6.5535902   0.66128977    9139.4032   0.44762427    1.0941633 
