#Step KinEng v_T_r Volume 
  635000    1.1003743    369.33358    1764.2251 
  640000    1.1151844    374.30451    1780.4833 
  645000    1.1314933     379.7785    1767.2572 
  650000    1.1021325    369.92373    1759.5877 
  655000    1.1191983    375.65175    1766.7598 
  660000    1.1067101    371.46016    1763.3992 
  665000    1.1160653    374.60017    1764.0294 
  670000    1.0984178    368.67691    1769.2185 
  675000    1.0856946    364.40644    1765.3075 
  680000    1.0490281    352.09956    1751.3498 
  685000    1.1228603    376.88088    1762.1184 
  690000    1.0656603    357.68205    1755.4924 
  695000    1.0809461    362.81264    1780.1419 
  700000    1.0659093    357.76565     1759.706 
  705000    1.0565023    354.60825    1756.7514 
  710000    1.0811064    362.86644    1761.1387 
  715000    1.0792649    362.24835     1766.453 
  720000    1.0848365    364.11845    1768.2931 
  725000    1.0542622    353.85636    1768.2785 
  730000    1.0337939     346.9863    1753.3626 
  735000    1.0234382    343.51049    1760.6623 
  740000    1.0983272    368.64651    1775.0866 
  745000    1.0501196    352.46593    1749.5722 
  750000     1.033912    347.02594    1754.9055 
  755000    1.0342115    347.12649    1753.6832 
  760000    1.0413033     349.5068    1761.8573 
  765000    1.0398888    349.03201    1765.4984 
  770000    1.0307633    345.96912    1756.9954 
  775000    1.0067716    337.91644    1749.0834 
  780000     1.031507    346.21874    1740.8508 
  785000    1.0277596    344.96095    1750.1438 
  790000    1.0269314    344.68296    1759.3503 
  795000    1.0409347    349.38308    1757.5093 
  800000    1.0278809    345.00163    1749.2287 
  805000    1.0232801     343.4574    1743.0644 
  810000    1.0295673    345.56768    1740.5122 
  815000     1.018297    341.78488    1765.8054 
  820000   0.96712714    324.61004    1764.0031 
  825000    0.9822926    329.70023    1738.8628 
  830000    1.0166711    341.23915     1749.246 
  835000       1.0055    337.48965    1745.5731 
  840000    1.0110207    339.34262     1749.355 
  845000   0.97378809    326.84575    1741.5211 
  850000    1.0310364    346.06078    1730.0386 
  855000   0.99173125    332.86825    1742.1937 
  860000   0.98130722    329.36949    1743.0014 
  865000    0.9958438     334.2486    1743.6711 
  870000    0.9926173    333.16565    1750.6559 
  875000    1.0271348    344.75124    1745.4666 
  880000   0.98622325    331.01953    1742.1312 
  885000   0.97334023    326.69542    1746.9327 
  890000   0.94774806    318.10558    1739.6556 
  895000   0.94086326    315.79474    1743.8885 
  900000   0.97449252    327.08218    1745.9936 
  905000   0.96469878    323.79497    1739.9339 
  910000   0.94967392    318.75198    1734.5965 
  915000   0.94514021    317.23027    1740.9548 
  920000   0.94832965    318.30078    1735.9548 
  925000   0.94258777    316.37356    1720.0005 
  930000   0.94361075    316.71691    1741.3668 
  935000   0.93392893    313.46727    1740.1582 
  940000   0.94726344    317.94292    1730.1691 
  945000   0.90876409    305.02086    1741.3512 
  950000   0.91641041    307.58729    1730.0335 
  955000   0.94242649    316.31942     1731.173 
  960000   0.92551315    310.64257    1737.9473 
  965000    0.9277668    311.39899    1727.8776 
  970000   0.90029407    302.17795    1721.3931 
  975000   0.90371576    303.32642    1741.9997 
  980000    0.9026735    302.97659    1747.5485 
  985000   0.90498582     303.7527     1728.481 
  990000   0.90947753    305.26031    1726.5022 
  995000   0.89396452    300.05347    1727.7714 
 1000000   0.90685033    304.37851    1727.6055 
 1005000   0.90253705    302.93079    1736.4664 
 1010000   0.91024813    305.51896     1720.391 
 1015000   0.92097385    309.11898    1737.5801 
 1020000    0.8809895    295.69849     1733.678 
 1025000   0.88432331    296.81746    1719.9612 
 1030000   0.88370508    296.60996    1737.5195 
 1035000   0.88463622    296.92249    1728.2133 
 1040000   0.87172577    292.58918    1719.4169 
 1045000   0.87714484    294.40806    1728.0979 
 1050000   0.88284244    296.32042     1728.316 
 1055000   0.87077997    292.27173    1717.7369 
 1060000   0.84950537    285.13104    1724.7244 
 1065000   0.87453502    293.53209     1734.526 
 1070000   0.86487074    290.28833    1727.7269 
 1075000   0.86192018      289.298    1732.0353 
 1080000   0.83125611     279.0058    1716.4476 
 1085000   0.83790042    281.23592    1719.2315 
 1090000   0.85608296    287.33877    1719.4211 
 1095000   0.83531077    280.36672    1734.1528 
 1100000   0.83802108    281.27641    1718.1545 
 1105000   0.84995854    285.28315    1720.3565 
 1110000   0.83238376    279.38428    1728.2183 
 1115000   0.79994727    268.49718    1718.4094 
 1120000   0.83648898    280.76218    1720.9674 
 1125000   0.85222325    286.04328    1722.1339 
 1130000   0.82718116    277.63807    1704.0324 
 1135000   0.81986122    275.18118    1720.5475 
 1140000   0.80888775      271.498    1720.8784 
 1145000   0.82321206    276.30586    1725.7072 
 1150000   0.82201116    275.90279    1714.3731 
 1155000   0.80771305    271.10372     1709.327 
 1160000   0.81245961    272.69687    1713.1946 
 1165000   0.80914187    271.58329    1707.3574 
 1170000   0.80315446    269.57366    1722.1909 
 1175000   0.79774311    267.75737    1715.7355 
 1180000   0.76322161    256.17045    1707.0373 
 1185000   0.77087259    258.73846    1708.5694 
 1190000   0.77435878    259.90857    1719.3597 
 1195000    0.8014038    268.98606    1719.0574 
 1200000   0.79570636    267.07375     1718.086 
 1205000   0.77303036    259.46269    1723.7216 
 1210000   0.79389476     266.4657    1707.3092 
 1215000   0.75449102    253.24009    1717.8727 
 1220000    0.7726094     259.3214    1717.3684 
 1225000   0.78594773    263.79833    1730.3294 
 1230000   0.75036126    251.85396    1713.2595 
 1235000   0.73566607    246.92161    1712.7398 
 1240000   0.77551403    260.29633    1708.7885 
 1245000   0.77011914    258.48556    1709.7794 
 1250000   0.74586175    250.34373    1709.3877 
 1255000   0.73755542    247.55576    1708.0881 
 1260000    0.7465243    250.56611    1710.5289 
 1265000   0.72507291    243.36609     1717.924 
 1270000   0.71461372    239.85552     1713.154 
 1275000   0.74478044    249.98079    1706.0558 
 1280000   0.72948541    244.84711    1708.9472 
 1285000    0.7263075    243.78047    1707.2004 
 1290000   0.71679917    240.58906    1703.5254 
 1295000   0.69432477    233.04567    1695.2552 
 1300000   0.74060309    248.57869    1709.0652 
 1305000   0.70593933    236.94402    1716.1663 
 1310000   0.70912581    238.01354    1715.1548 
 1315000   0.70609749    236.99711     1697.234 
 1320000   0.73319877    246.09348    1700.9394 
 1325000   0.70818597    237.69809    1704.9368 
 1330000   0.69624982     233.6918    1711.6118 
 1335000   0.71593147    240.29782    1712.8894 
 1340000   0.71412485    239.69144    1707.0666 
 1345000   0.68565135    230.13449    1723.4468 
 1350000   0.66706676    223.89669    1703.7755 
 1355000    0.6927231    232.50808    1696.8876 
 1360000   0.69585376    233.55886    1706.0571 
 1365000   0.68949709    231.42529    1700.9661 
 1370000   0.69096402    231.91765    1703.6663 
 1375000    0.6633079    222.63505    1702.8756 
 1380000   0.64390883    216.12388    1709.3204 
 1385000   0.69354094    232.78258    1715.9984 
 1390000   0.67056479    225.07078    1699.4307 
 1395000   0.66429385    222.96598    1702.4406 
 1400000   0.66186066     222.1493    1704.9458 
 1405000   0.64633699    216.93888    1702.7863 
 1410000   0.64182022    215.42285    1695.9807 
 1415000   0.67826632    227.65575     1707.077 
 1420000   0.63893149    214.45327    1720.9464 
 1425000   0.66140637    221.99682    1735.9614 
 1430000   0.64529492    216.58911    1743.2056 
 1435000   0.65901098    221.19282    1733.3918 
 1440000   0.64793555    217.47542    1732.6608 
 1445000    0.6282014    210.85178    1724.9406 
 1450000   0.62631395    210.21827    1720.8263 
 1455000   0.62639608    210.24584    1731.7418 
 1460000   0.61263765    205.62791    1720.0524 
 1465000   0.61810495    207.46297    1730.1118 
 1470000   0.62316741    209.16216    1726.7573 
 1475000   0.63207215    212.15097      1727.34 
 1480000   0.61418814    206.14832    1725.2865 
 1485000   0.61027521    204.83497    1728.3732 
 1490000   0.61874402    207.67747     1727.304 
 1495000   0.60711513    203.77431    1739.8894 
 1500000   0.58765171    197.24154    1736.2013 
 1505000   0.60413307     202.7734    1721.2042 
 1510000   0.58975601    197.94783    1737.1672 
 1515000    0.5788088    194.27347    1728.1684 
 1520000   0.59173506    198.61209    1728.9466 
 1525000   0.59980259     201.3199    1727.7589 
 1530000   0.58221808    195.41777    1723.1693 
 1535000   0.58352059    195.85495    1722.2996 
 1540000   0.60417874    202.78873    1720.3668 
 1545000   0.57791151     193.9723    1728.0302 
 1550000   0.56130148    188.39725    1724.4762 
 1555000    0.5659214     189.9479    1721.1964 
 1560000   0.56378041    189.22929    1723.8067 
 1565000   0.57293482    192.30191    1732.4908 
 1570000   0.55881092    187.56131     1718.007 
 1575000   0.57113623    191.69822     1724.753 
 1580000   0.54793397    183.91053    1736.3057 
 1585000   0.54605264    183.27908    1727.1543 
 1590000   0.55001247    184.60817    1731.3607 
 1595000   0.53777551    180.50091    1727.0153 
 1600000   0.54110135    181.61721    1724.6793 
 1605000   0.52973021    177.80056    1726.9953 
 1610000   0.52827689    177.31276    1725.3254 
 1615000   0.54266396    182.14169    1733.7375 
 1620000   0.52160827    175.07448    1730.0344 
 1625000   0.51502189     172.8638    1724.8304 
 1630000   0.50376603    169.08585    1720.1351 
 1635000   0.52389467    175.84189    1724.7782 
 1640000   0.52344068    175.68952    1727.9738 
 1645000   0.50818876    170.57031    1725.3586 
 1650000   0.50264832    168.71069    1721.7854 
 1655000   0.51531112    172.96088    1723.7548 
 1660000   0.48787113    163.75082      1720.16 
 1665000   0.48919841    164.19632    1714.1859 
 1670000   0.50704496     170.1864    1711.3197 
 1675000   0.49109352     164.8324     1720.316 
 1680000   0.48641981     163.2637    1720.9458 
 1685000    0.4683854    157.21056    1733.4834 
 1690000   0.47574701    159.68144    1726.0538 
 1695000   0.49151363    164.97341    1725.2746 
 1700000   0.48848098    163.95552     1725.435 
 1705000   0.47960295    160.97566    1721.2925 
 1710000   0.46811775    157.12073     1717.253 
 1715000   0.46567588    156.30113    1709.9248 
 1720000    0.4720244    158.43197    1718.3309 
 1725000   0.46339866     155.5368    1721.1462 
 1730000   0.46846253    157.23645    1717.7127 
 1735000   0.46665421     156.6295    1717.5824 
 1740000   0.45865778    153.94555    1712.3685 
 1745000   0.45282218    151.98687    1725.2103 
 1750000    0.4523132    151.81603    1716.7639 
 1755000   0.45621741    153.12646    1719.0828 
 1760000   0.44564985    149.57952    1720.0739 
 1765000   0.44289627     148.6553    1723.6406 
 1770000   0.43418748    145.73225    1724.1993 
 1775000   0.43020084    144.39416    1721.8694 
 1780000   0.43388805    145.63175    1714.5966 
 1785000   0.42309622    142.00954    1717.8848 
 1790000   0.43648766    146.50429    1725.5973 
 1795000   0.42606395    143.00564    1707.5362 
 1800000   0.41736216    140.08494    1718.3928 
 1805000   0.41200001    138.28517    1713.5827 
 1810000   0.41963014    140.84617    1723.4545 
 1815000   0.41673853    139.87562    1718.4287 
 1820000   0.39987356      134.215    1722.7403 
 1825000   0.39570669    132.81642    1720.5554 
 1830000   0.40479775    135.86777    1719.0226 
 1835000   0.40078465     134.5208    1706.1109 
 1840000   0.40504793    135.95175    1715.3947 
 1845000   0.39552564    132.75565    1716.0848 
 1850000   0.38954785    130.74924    1710.8998 
 1855000   0.38251247    128.38787    1712.5432 
 1860000   0.37515499    125.91837    1714.2328 
 1865000   0.37827781    126.96653    1716.3609 
 1870000   0.36940197    123.98741    1714.1655 
 1875000    0.3835939    128.75084    1708.4268 
 1880000   0.37190795    124.82853    1711.8879 
 1885000   0.36774664    123.43181    1718.7366 
 1890000   0.36753471    123.36067     1716.053 
 1895000     0.364655    122.39412    1714.3265 
 1900000   0.37967932    127.43693    1717.0989 
 1905000   0.35654172    119.67095    1715.6298 
 1910000      0.34326    115.21302    1715.9708 
 1915000   0.35299394    118.48016    1712.2194 
 1920000   0.34734854    116.58532    1711.8643 
 1925000   0.34446977    115.61907    1720.3938 
 1930000   0.33627642    112.86903    1712.6884 
 1935000   0.32946827    110.58392    1710.8015 
 1940000    0.3283584     110.2114    1710.2106 
 1945000   0.33495742    112.42631     1713.409 
 1950000   0.32876282    110.34714    1717.4151 
 1955000   0.32400017    108.74858    1714.9723 
 1960000   0.31932563     107.1796    1709.9951 
 1965000   0.31823884    106.81483    1710.6228 
 1970000   0.31141812     104.5255    1708.9367 
 1975000   0.32469753    108.98265    1710.0658 
 1980000    0.3133927    105.18825    1700.5837 
 1985000   0.31215453    104.77267    1706.4506 
 1990000   0.31091071    104.35519    1713.8552 
 1995000   0.31072261    104.29206    1709.3552 
 2000000   0.30523622    102.45058    1715.7148
